yf_ticker,close,obv,obv_slope_20d,obv_slope_50d,obv_slope_200d,obv_52w_range_pct,obv_52w_high,obv_26w_high,obv_slope_13w,obv_slope_26w,obv_price_divergence,price_52w_range_pct,range_position_divergence,price_chg_13w,obv_acceleration_quiet_base,obv_acceleration_basis,obv_slope_42d,obv_slope_42d_recent_high,obv_calm_current_ratio,price_chg_42d,obv_calm_continuation,obv_calm_continuation_basis,avg_daily_traded_value,daily_macd,daily_signal,daily_hist,macd_early_bullish,macd_early_bearish,weekly_macd,weekly_signal,weekly_hist,weekly_macd_positive,supertrend_10_3_value,supertrend_10_3_dir,supertrend_2_1_value,supertrend_2_1_dir,supertrend_weekly_dir,supertrend_weekly_value,ema10,ema20,early_ema_alignment,rs_score,rs_nifty_52w_high,rs_nifty_chg_13w,rs_nifty_chg_26w,rs_sector_52w_high,rs_sector_chg_13w,rs_sector_chg_26w,sector_index_source,pct_from_52w_high,near_52w_high,near_breakout_15pct,atr_compression_ratio,atr_compression_percentile,range_compression_ratio,volatility_compression,monthly_macd,monthly_signal,monthly_hist,monthly_ema20,monthly_ema50,monthly_bullish,ticker,name,sector,ticker_fund,sales_cagr,profit_cagr,roce,debt_equity,data_quality,eps_growth_latest_qtr,eps_growth_prev_qtr,eps_acceleration,revenue_growth_latest_qtr,revenue_growth_prev_qtr,revenue_acceleration,earnings_data_quality,peg_ratio,ev_ebitda,fcf_latest,fcf_trend_pct,gross_margin_trend,operating_margin_trend,garp_data_quality,fundamentally_qualified,score_obv,score_macd_weekly,score_macd_daily,score_trend,score_rs,composite_score,category,elite_score_obv,elite_score_rs,elite_score_macd_early,elite_score_ema_alignment,elite_score_compression,elite_score_supertrend,elite_score_weekly_macd,elite_score_above_ema20,elite_score_fundamentals,EliteCompounderScore,elite_category,flag_obv_leader,flag_rs_leader,flag_early_macd,flag_compression,flag_ema_alignment,flag_near_breakout,RS_vs_Broad_Index_pct,rs_rank,rs_rank_score,flag_rs_top_decile,trend_birth_flag,trend_birth_score,flag_trend_birth,monthly_trend_score,flag_monthly_bullish,sector_rank,sector_leader_score,flag_sector_leader,trend_death_flag,trend_death_score,flag_trend_death,flag_bullish_obv_divergence,obv_leadership_rank,flag_obv_leadership_top_decile,mf_holding_pct,fii_holding_pct,mf_holding_pct_prev_qtr,fii_holding_pct_prev_qtr,mf_holding_increasing,fii_holding_increasing,mf_holding_change_qoq,fii_holding_change_qoq,mf_increasing_2q_streak,fii_increasing_2q_streak,shareholding_quarter_end,shareholding_data_quality,flag_mf_increasing,flag_fii_increasing,institutional_accumulation_score,flag_institutional_accumulation,earnings_acceleration_score,flag_earnings_accelerating,universe
SBFC.NS,,126186945.0,1.2659338230469377,0.22495438432082882,-0.15784695720607805,66.99330091088812,0.0,1.0,0.211707765135711,0.26378670029740936,-2.2411211862724922,50.94541498823387,16.047885922654253,7.659211291635337,,quiet_but_not_accelerating,0.20578937543902562,0.6400788923848796,1.0,10.23240535504668,,no_obv_signal,319395938.6054737,1.9112061048832487,1.541766920958153,0.36943918392509567,0.0,0.0,0.12562710692940016,-0.7750242759228462,0.9006513828522463,1.0,,1.0,,1.0,-1.0,,98.34843533728379,96.69081540962127,1.0,8.308231333197257,0.0,5.073419026037085,9.914981617700857,,,,^CNXFIN,-15.544302252274525,0.0,0.0,1.0126665719191668,82.14285714285714,0.3769585261557258,0.0,0.66501131354579,1.2421838277146326,-0.5771725141688426,95.49589439494851,93.09653102282422,0.0,SBFC,SBFC Finance Ltd.,Financial Services,SBFC.NS,37.0393191246899,44.39865794263551,,,partial,,,,,,,missing,,,,,,,missing,False,81.03765531881083,72.4,75.0,40.0,62.6,67.43129659564325,Watch,10.0,5.0,0.0,5.0,0.0,10.0,7.240000000000001,0.0,0.0,37.24,Below Watchlist,,,,,🟢,,8.308231333197257,62.6,0,,,,,0,,31.0,0,,,,,,77.0,,15.770000000000001,6.21,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
OBEROIRLTY.NS,,146797125.0,-0.0146407120712617,0.04695889422828243,0.03144854842320299,91.03684304766443,0.0,0.0,0.10767187973397434,0.11320238612407879,6.372883505391485,80.88783270517527,10.149010342489163,15.564721832057348,,neither,0.032125721741230226,0.2118122199229576,0.22714520460928864,-1.2653276427360582,,no_obv_signal,1017200812.7094787,10.779971470711416,12.905251803913737,-2.125280333202321,0.0,1.0,63.31635279002148,58.97700509752191,4.339347692499572,1.0,,1.0,,-1.0,1.0,1579.122612059577,1870.58767776154,1864.0842560178032,1.0,16.158482725381294,0.0,11.265956051602455,30.718208185948683,0.0,-7.213291211098072,7.431280112068683,^CNXREALTY,-5.319041321761878,1.0,1.0,1.0265440826132606,64.68253968253968,0.688882001728155,0.0,73.24524532863006,64.4438650018234,8.801380326806665,1687.0033709838526,1507.2126428146912,1.0,OBEROIRLTY,Oberoi Realty Ltd.,Realty,OBEROIRLTY.NS,12.916874889233586,9.600418099371089,16.70832059799845,0.15765280768570566,ok,-22.750775594622546,12.96728971962616,-35.718065314248705,-25.65620660292714,17.23054453853575,-42.88675114146289,ok,2.696707448782464,,,,,,missing,False,60.49289506668255,82.11999999999999,39.800000000000004,75.0,78.8,67.36186852000476,Watch,10.0,7.5,0.0,5.0,0.0,6.5,8.212,0.0,0.0,37.212,Below Watchlist,,,,,🟢,🟢,16.158482725381294,78.8,0,,,,,10,🟢,5.0,0,,,,,,56.8,,12.709999999999999,15.42,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
SWIGGY.NS,275.70001220703125,656065458.0,2.3203809787543923,0.8830672677071506,-0.1412525231312279,93.3057692682287,0.0,0.0,0.7579683483086938,0.03209429887002373,58.12815939788964,16.818393333638927,76.48737593458978,10.302066642601805,🟢,accelerating_but_price_moved,0.8265276345979289,0.9895378787893092,0.8352662917857961,0.8966192889409808,,price_not_rising,6433853562.035922,-0.14553561582323482,1.088387923784202,-1.2339235396074368,0.0,0.0,-7.759994679999636,-13.470090055746988,5.710095375747352,1.0,263.3012595375435,1.0,269.8550521781239,1.0,-1.0,310.22608788456716,276.4597771589111,277.35210743474215,0.0,1.8974815402344207,0.0,8.401819275974344,-3.6263165575362244,0.0,-0.7978234275590745,-25.12521605140122,^CNXCONSUM,-39.86257937266059,0.0,0.0,0.7489259741552073,41.37931034482759,0.2906610703043022,0.0,-45.47170489979044,-40.82437155419143,-4.647333345599009,330.24330906416134,388.82568184781167,0.0,SWIGGY,Swiggy Ltd.,Consumer Services,SWIGGY.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,95.70701924388004,84.16,48.0,40.0,43.2,67.22410577316401,Watch,10.0,2.5,0.0,0.0,0.0,10.0,8.416,0.0,0.0,30.916,Below Watchlist,,,,,,,1.8974815402344207,43.2,0,,0.0,0.0,,0,,16.0,0,,0.0,0.0,,🟢,88.0,,20.23,14.59,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
IIFL.NS,628.0,329136679.0,0.06922412683716768,0.18136094286609486,0.1679990677634823,88.90562646702826,0.0,0.0,0.13559784203047476,0.32491435306378796,5.987300764259687,75.58276217516321,13.322864291865045,23.60988388723495,,neither,0.16583333439824288,0.8383984915545458,0.7400860969585511,13.624024991836393,,no_obv_signal,2120970950.5818696,11.63269551411372,16.610992159613268,-4.978296645499547,0.0,0.0,41.40992565823467,29.48644965391127,11.923476004323401,1.0,716.2852868912869,-1.0,665.3661241265818,-1.0,1.0,521.3090236531366,643.8172658474607,638.1698159296855,1.0,25.234032194100923,0.0,24.33844276642285,37.7150842325936,,,,^CNXFIN,-9.821944574400748,1.0,1.0,1.4787075704483492,94.44444444444444,0.7428184938383678,0.0,39.086384185438476,22.981852559472227,16.10453162596625,513.4485058520012,463.06037259940604,1.0,IIFL,IIFL Finance Ltd.,Financial Services,IIFL.NS,13.583804322046312,3.445850747445389,,5.002574720042299,partial,15.014577259475208,26.45161290322582,-11.43703564375061,4.67839919834659,4.67418382063721,0.004215377709379631,ok,4.117728839683261,,,,,,missing,False,76.97696926345989,88.36000000000001,27.0,45.0,88.4,67.07509077903796,Watch,10.0,5.0,0.0,5.0,0.0,0.0,8.836000000000002,0.0,0.0,28.836000000000002,Below Watchlist,,,,,🟢,🟢,25.234032194100923,88.4,5,,0.0,0.0,,10,🟢,51.0,0,,0.0,0.0,,,76.4,,4.22,28.16,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
DEVYANI.NS,137.99000549316406,777870425.0,-0.0876073473573332,0.398092079771422,0.2513294696394943,93.06665062343711,0.0,0.0,0.3452628038482164,0.23829247121158526,81.98845103902065,46.01846069215461,47.0481899312825,24.87783302548785,,neither,0.4339264466528385,0.6043887153379567,0.8815771921573061,23.414729010123402,,obv_still_strong,698133832.9717255,3.3286012169744197,5.185738251397893,-1.8571370344234737,0.0,0.0,4.070181701671373,0.2049001114178589,3.8652815902535145,1.0,135.5743376927868,1.0,140.9664418677434,-1.0,1.0,114.52505386594993,140.0856761745235,138.58207013843696,1.0,18.56192082533033,0.0,20.21120623259438,14.441878245971807,0.0,-0.40202451672998185,-20.796207682888234,^CNXCONSUM,-26.95076233364971,0.0,0.0,1.073314401829194,91.66666666666666,0.5080945231762525,0.0,-11.683454152221088,-11.413332341894044,-0.2701218103270442,139.03973505019982,149.2826417600606,0.0,DEVYANI,Devyani International Ltd.,Consumer Services,DEVYANI.NS,23.291113531980614,,4.309565347521138,2.4534258818462833,ok,,0.0,,9.997759005388131,-0.28003389555256203,10.277792900940693,partial,,,,,,,missing,False,67.76332771820299,80.44,42.4,60.0,81.2,66.9569983154609,Watch,10.0,5.0,0.0,5.0,0.0,6.5,8.044,0.0,0.0,34.544,Below Watchlist,,,,,🟢,,18.56192082533033,81.2,5,,0.0,0.0,,0,,13.0,0,,0.0,0.0,,🟢,81.39999999999999,,15.36,6.13,,,,,,,,,31-MAR-2026,ok,,,,,5.0,,NSE500
AARTIIND.NS,503.70001220703125,151128271.0,0.01841778888266977,0.5018872301391866,0.3800065936773715,96.56324221842925,0.0,0.0,0.45680154000360557,0.3588683337630519,6.00635040434565,80.58084791236656,15.982394306062687,16.448971545946954,,neither,0.4977130677412664,0.8076559645439371,0.840788491024539,7.639704897407595,,obv_still_strong,695811939.6197236,1.4083861299108094,7.207389638006896,-5.799003508096087,0.0,0.0,21.654250176903247,21.58730571691531,0.06694445998793697,1.0,491.63412694741726,1.0,513.4739067732507,-1.0,1.0,433.86818562628,513.9291097814129,515.7284337719767,0.0,9.7066509032356,0.0,4.790960299452629,16.38276880968077,0.0,4.790960299452629,16.38276880968077,FALLBACK_BROAD_INDEX,-7.263188885904773,1.0,1.0,1.2427596892944117,65.87301587301587,0.5978006209762711,0.0,-12.402827054619536,-33.55489832487447,21.152071270254936,467.0344846902021,543.7959346633796,0.0,AARTIIND,Aarti Industries Ltd.,Chemicals,AARTIIND.NS,8.47223072282921,-8.403665793485192,8.534075777750878,0.8339210747271201,ok,12.698412698412698,3.2786885245901543,9.419724173822544,8.253968253968253,-4.874892148403796,13.128860402372048,ok,,,,,,,missing,False,81.41713477645023,69.4,24.8,75.0,65.60000000000001,66.86514043293506,Watch,10.0,10.0,0.0,0.0,0.0,6.5,6.94,0.0,0.0,33.44,Below Watchlist,,,,,,🟢,9.7066509032356,65.60000000000001,0,,0.0,0.0,,0,,10.0,0,,0.0,0.0,,,88.6,,11.51,7.380000000000001,,,,,,,,,31-MAR-2026,ok,,,,,5.0,,NSE500
USHAMART.NS,,339492890.0,0.09142515395716244,0.03932361957270668,0.06063520777563398,97.48510837292388,0.0,0.0,0.03904422148611617,0.05521104858970723,1.682235801995631,98.39045759279135,-0.9053492198674746,0.9574669339503572,,quiet_but_not_accelerating,0.04066723238305579,0.12211246599799241,0.8153702240839337,5.792451816013955,,no_obv_signal,362912224.2995453,2.3021621695221484,0.5614510365666202,1.740711132955528,0.0,0.0,17.290687713905072,17.970105766991214,-0.6794180530861418,0.0,,1.0,,1.0,1.0,,502.44302222446373,499.93676620447525,1.0,10.652993541311346,0.0,-2.3502792852155174,35.72499616771076,0.0,-2.3502792852155174,35.72499616771076,FALLBACK_BROAD_INDEX,-0.43003630167362156,1.0,1.0,0.928522757620067,15.873015873015872,0.46005844096885484,1.0,48.51576951423624,42.99730231803323,5.518467196203012,430.7016813767544,345.1188892180336,1.0,USHAMART,Usha Martin Ltd.,Capital Goods,USHAMART.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,72.39978793052336,24.36,86.2,85.0,68.8,66.841936379157,Watch,10.0,5.0,0.0,5.0,10.0,10.0,2.436,0.0,0.0,42.436,Below Watchlist,,,,🟢,🟢,🟢,10.652993541311346,68.8,0,,,,,10,🟢,18.0,0,,,,,,36.8,,12.46,0.0,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
HOMEFIRST.NS,,45322708.0,0.0014271362993901393,-0.003206013075253614,-0.02635560083061398,22.362700197483925,0.0,0.0,0.010096384343284805,0.006890378686219199,1.4530495870308124,78.12942666068048,-55.766726463196555,12.16052907618832,,neither,-0.0055085449334490106,0.664115906923644,3.498166706254997,0.8584702732653327,,no_obv_signal,140585893.174646,2.7417067391654655,0.9654916791346438,1.7762150600308217,0.0,0.0,24.77871843697062,20.698804145546944,4.079914291423677,1.0,,1.0,,1.0,1.0,,1193.6218179421796,1190.8366025112705,1.0,10.530401174370366,0.0,11.95696789064813,7.3301983553710315,,,,^CNXFIN,-6.681371385236452,1.0,1.0,0.776103258440904,26.58730158730159,0.6423748156798632,0.0,41.70350149597061,47.086010649647136,-5.382509153676523,1119.8276087038178,1007.7655707066002,0.0,HOMEFIRST,Home First Finance Company India Ltd.,Financial Services,HOMEFIRST.NS,33.703877314887485,33.2714107722176,4.982877767619053,2.4308397101460586,ok,6.821378340365674,6.596701649175419,0.2246766911902549,6.965961329108065,1.082603058910536,5.8833582701975295,ok,0.648699213500812,,,,,,missing,False,34.076945069119375,81.63999999999999,86.6,85.0,68.0,66.74108352073581,Watch,10.0,5.0,0.0,5.0,0.0,10.0,8.164,0.0,0.0,38.164,Below Watchlist,,,,,🟢,🟢,10.530401174370366,68.0,0,,,,,0,,27.0,0,,,,,,19.6,,19.74,45.72,,,,,,,,,31-MAR-2026,ok,,,,,5.0,,NSE500
CGPOWER.NS,910.7000122070312,318300394.0,0.10710352098050892,0.02270848099661884,0.11115270756324847,86.5472096819096,0.0,0.0,-0.05453406560239724,0.13454342465933522,2.4205259650507687,85.28025780613284,1.266951875776769,-0.05487269461168509,,quiet_but_not_accelerating,0.08099119742830854,0.5906566544416688,1.0,-0.6436791987840418,,no_obv_signal,2080956696.663861,3.3980335129530204,0.47795842145641176,2.9200750914966087,0.0,0.0,35.29106866274003,42.860952871434414,-7.569884208694383,0.0,837.4008491496472,1.0,883.4977836770128,1.0,1.0,769.8575665494187,893.156909115597,888.9702033687055,1.0,11.497984579862484,0.0,-6.224217110221241,34.44220128366553,0.0,-6.224217110221241,34.44220128366553,FALLBACK_BROAD_INDEX,-6.7383500044002815,1.0,1.0,1.030188363645209,44.84126984126984,0.3637003297347956,0.0,90.92766474464963,76.5839443288816,14.343720415768033,759.8216856593423,600.6063777139333,1.0,CGPOWER,CG Power and Industrial Solutions Ltd.,Capital Goods,CGPOWER.NS,21.21582588674089,7.809168471696237,19.348522584888926,0.014868615190051289,ok,-14.224137931034479,28.176795580110486,-42.40093351114496,-4.676386499930269,8.389941266317098,-13.066327766247367,ok,14.063569046826423,,,,,,missing,False,68.23152338866836,10.559999999999999,89.60000000000001,100.0,70.19999999999999,66.55145701660051,Watch,5.0,5.0,0.0,5.0,0.0,10.0,1.0559999999999998,5.0,0.0,31.056,Below Watchlist,,,,,🟢,🟢,11.497984579862484,70.19999999999999,0,,0.0,0.0,,10,🟢,42.0,0,,0.0,0.0,,,33.2,,9.45,0.0,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
MOTHERSON.NS,,2350414157.0,-0.1679056876675471,0.21279184834290024,0.11175107005053109,92.69800779204007,0.0,0.0,0.10412297134265232,0.13308462675475585,3.688073685363408,88.65898925702935,4.039018535010726,16.740978381190352,,neither,0.22740400910137654,0.3704121808708838,0.7875878614223831,13.642593365659428,,no_obv_signal,1999871096.5057151,1.789244647762331,3.0652908034002393,-1.2760461556379084,0.0,0.0,11.153587316703664,10.411090753118941,0.7424965635847229,1.0,,1.0,,-1.0,1.0,141.70926691290603,164.17093610435646,163.71454399367713,1.0,15.01386985559454,0.0,11.080269534899712,30.92605001688935,0.0,16.707582126871444,26.169661743282656,^CNXAUTO,-5.0855361192037964,1.0,1.0,1.0977454469765002,46.03174603174603,0.458641396995273,0.0,17.825917252659778,13.035567452433089,4.790349800226689,125.64664880582852,102.18026435247403,1.0,MOTHERSON,Samvardhana Motherson International Ltd.,Automobile and Auto Components,MOTHERSON.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,60.71430272721402,71.68,47.599999999999994,75.0,77.8,66.36029081816422,Watch,10.0,10.0,0.0,5.0,0.0,6.5,7.168000000000001,0.0,0.0,38.668,Below Watchlist,,,,,🟢,🟢,15.01386985559454,77.8,0,,,,,10,🟢,13.0,0,,,,,,59.0,,16.509999999999998,0.0,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
CONCOR.NS,,218430259.0,0.08567101704983524,0.43030194873497307,0.06112642316981942,94.01668877880269,0.0,0.0,0.4889052365731146,0.20291489855920308,44.443792487497326,61.0449271602922,32.97176161851049,13.49284619150204,🟢,accelerating_but_price_moved,0.3027323282361606,0.6938787606093908,0.45273331080859214,10.57544882490362,,obv_still_strong,780064524.7190399,0.8693183337518917,2.6254877850757055,-1.7561694513238137,0.0,0.0,4.665616798093026,0.48391223524957727,4.181704562843449,1.0,,-1.0,,-1.0,1.0,437.07223749595926,509.8611076120776,510.5778339578653,0.0,8.15404973046023,0.0,10.13936657422898,8.17777870352323,0.0,10.13936657422898,8.17777870352323,FALLBACK_BROAD_INDEX,-9.34944794270322,1.0,1.0,1.06447731941871,73.4126984126984,0.7615306651966639,0.0,-55.843760436446246,-61.89943563531866,6.0556751988724145,546.4452615808407,616.8644066856276,0.0,CONCOR,Container Corporation of India Ltd.,Services,CONCOR.NS,6.8193411076261645,1.890576253879539,12.166706658883108,0.07452819619311794,ok,2.0231213872832323,-21.36363636363637,23.386757750919603,-4.574736004948527,-1.9159180241905778,-2.6588179807579486,ok,16.675473911886307,,,,,,missing,False,84.33584107258093,81.88,43.0,45.0,61.4,66.33675232177427,Watch,10.0,10.0,0.0,0.0,0.0,0.0,8.187999999999999,0.0,0.0,28.188,Below Watchlist,,,,,,🟢,8.15404973046023,61.4,0,,,,,0,,9.0,0,,,,,🟢,85.6,,13.91,8.32,,,,,,,,,31-MAR-2026,ok,,,,,10.0,,NSE500
AUBANK.NS,,173130272.0,0.39911399737983155,0.2798125989503563,-0.12771282336556003,60.75812686634639,0.0,0.0,0.22753118792821714,0.11272278220161142,3.405209300320784,85.37842763042778,-24.620300764081392,9.96845639389985,🟢,accelerating_but_price_moved,0.3279265413907722,0.340211190325686,1.0,2.6216965900747624,,no_obv_signal,1605999257.6508973,5.864517872481883,10.274603020090966,-4.410085147609083,0.0,0.0,34.356192777937736,33.6469661384609,0.7092266394768387,1.0,,1.0,,-1.0,1.0,,1081.2125917244164,1079.5818720718019,0.0,8.233578528637944,0.0,8.577627091939654,13.16591542416985,,,,^CNXFIN,-5.63529833082959,1.0,1.0,0.9251061611280101,14.285714285714285,0.4275053012946588,1.0,103.99870088500359,86.06877426488742,17.929926620116163,903.902616457208,778.964897092937,1.0,AUBANK,AU Small Finance Bank Ltd.,Financial Services,AUBANK.NS,30.33902785853808,22.753789935274572,,0.6944966791535314,partial,-4.541326067211625,24.12626832018039,-28.667594387392015,2.1559723946051164,8.09814782799315,-5.942175433388034,ok,1.2955510745179197,,,,,,missing,False,77.35534440322122,71.56,28.4,75.0,62.0,66.07860332096637,Watch,10.0,5.0,0.0,0.0,10.0,6.5,7.156000000000001,0.0,0.0,38.656,Below Watchlist,,,,🟢,,🟢,8.233578528637944,62.0,0,,,,,10,🟢,25.0,0,,,,,,70.39999999999999,,23.22,0.0,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
COCHINSHIP.NS,1528.199951171875,1169508424.0,0.0037228479232861702,0.0029337673733143116,0.022475169021124813,81.11983727254224,0.0,0.0,-0.0043103284634751675,0.015308629509894341,23.39134703436954,46.22876573592974,34.8910715366125,6.03663634107523,,quiet_but_not_accelerating,0.015246718407995106,0.12255561272729401,1.0,7.7715057243917585,,no_obv_signal,1290528220.3125732,12.132584641893118,13.85189056107343,-1.7193059191803126,0.0,0.0,-11.485005474153922,-23.585503258245957,12.100497784092035,1.0,1449.2382101125359,1.0,1488.637291249436,1.0,1.0,1329.6455746536285,1504.143495213173,1495.9590008460768,1.0,5.059451555481964,0.0,2.8609149152162505,8.554003969750967,0.0,2.8609149152162505,8.554003969750967,FALLBACK_BROAD_INDEX,-20.322145371729967,0.0,0.0,0.6736191855068779,25.396825396825395,0.2823685222442182,0.0,60.60001924324297,114.10662010853967,-53.506600865296704,1520.9837809022592,1229.895502582721,0.0,COCHINSHIP,Cochin Shipyard Ltd.,Capital Goods,COCHINSHIP.NS,29.37998303333409,32.99193501408877,16.664120910568812,0.284662423980341,ok,91.0909090909091,34.47432762836186,56.61658146254723,9.913153035978187,20.724608749734376,-10.811455713756189,ok,1.7711309438214808,,,,,,missing,False,55.901943045389785,88.48,43.6,85.0,52.6,65.89658291361694,Watch,5.0,10.0,0.0,5.0,0.0,10.0,8.848,5.0,0.0,43.848,Below Watchlist,,,,,🟢,,5.059451555481964,52.6,0,,0.0,0.0,,0,,17.0,0,,0.0,0.0,,🟢,18.6,,2.07,0.0,,,,,,,,,31-MAR-2026,ok,,,,,10.0,,NSE500
BLUEJET.NS,581.5,24679663.0,0.11372191900622533,-0.33882243352674896,0.44486378572530083,78.65023955542871,0.0,0.0,0.2768473897285667,1.659730372406919,115.19314118507008,63.21219778455514,15.438041770873575,24.278693649362992,,neither,-0.5812880810578844,4.585482622774242,-0.9538388704003549,-6.81836209042358,,price_not_rising,307265243.3824951,-1.966406990440646,0.49810281128589906,-2.464509801726545,0.0,0.0,28.568491846828465,23.16277484095744,5.4057170058710255,1.0,554.695236441459,1.0,558.2310344296009,1.0,1.0,447.3165855716674,579.7678968432083,582.9925406157195,0.0,24.12379746749095,0.0,20.214937077737606,52.548395902476464,0.0,11.204321115632787,23.014174057847047,^CNXPHARMA,-20.28422680779833,0.0,0.0,0.8012044913210052,65.87301587301587,0.42120089285091294,0.0,1.0464417694986423,7.525611669088692,-6.479169899590049,550.531751104723,509.1299278211493,0.0,BLUEJET,Blue Jet Healthcare Ltd.,Healthcare,BLUEJET.NS,9.439229962402052,15.694316943197473,23.961909935757323,0.03101965421291966,ok,21.563342318059295,59.913793103448285,-38.350450785388986,24.905398264782587,21.9599405448668,2.9454577199157868,ok,2.772857854056684,,,,,,missing,False,55.06758384440005,83.56,37.4,70.0,87.0,65.89227515332001,Watch,10.0,10.0,0.0,0.0,0.0,10.0,8.356,0.0,0.0,38.356,Below Watchlist,,,,,,,24.12379746749095,87.0,5,,0.0,0.0,,0,,22.0,0,,0.0,0.0,,🟢,97.2,🟢,1.6199999999999999,0.88,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
MAPMYINDIA.NS,,62008658.0,0.06757177539403426,0.398839129255876,0.3215131006299578,95.94572555473545,0.0,0.0,0.682006143499353,0.5440207702593766,109.00913679515594,15.151419663986267,80.79430589074917,14.255139931034577,,neither,0.05344633678131002,1.296638718487894,0.04584170147173299,4.681242387644713,,obv_still_strong,208377623.37458497,-17.150749228390055,-16.23132609975295,-0.9194231286371064,0.0,0.0,-44.25468972603278,-61.79125465465789,17.53656492862511,1.0,,-1.0,,1.0,1.0,,985.1780372793044,999.746834048391,0.0,2.2800742702850747,0.0,14.861991509695516,-3.537773989935944,0.0,11.89643504380653,-11.226432726867541,^CNXIT,-49.97673844261439,0.0,0.0,0.9044762045986035,37.301587301587304,0.35241059747416453,0.0,-218.51253354966912,-169.04462257949177,-49.46791097017734,1296.5662206100687,1492.12246251358,0.0,MAPMYINDIA,C.E. Info Systems Ltd.,Information Technology,MAPMYINDIA.NS,18.98286551014334,7.747842533276095,20.67553624762422,0.007779435327918669,ok,-2.0562770562770507,170.96774193548387,-173.02401899176093,-3.667953667953668,54.824935952177626,-58.492889620131294,ok,5.06218896829022,,,,,,missing,False,83.7410039441574,91.47999999999999,50.8,40.0,44.6,65.72830118324723,Watch,10.0,5.0,0.0,0.0,0.0,3.5,9.148,0.0,0.0,27.648,Below Watchlist,,,,,,,2.2800742702850747,44.6,0,,,,,0,,18.0,0,,,,,🟢,93.60000000000001,🟢,12.21,3.15,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
EMCURE.NS,1925.800048828125,11004084.0,-0.3174746049714769,0.12159015379663397,0.8111288721995473,93.23467142638181,0.0,0.0,0.28459697515217164,0.42789048807176994,-1.8697418410932518,89.14954198430257,4.085129442079236,10.601021226691888,,neither,0.08676372406738328,3.089517571659015,0.2142406518083465,6.346195821503531,🟢,calm_continuation,243699229.42478028,1.510297505008566,-3.347427644407305,4.857725149415871,0.0,0.0,96.0976518412433,98.8127644943838,-2.715112653140494,0.0,1840.543048173024,1.0,1889.25614854789,1.0,1.0,1614.3264588292843,1891.4595818139758,1889.8630836454306,0.0,14.540849864373136,0.0,7.983936239771894,44.59297659048889,0.0,-0.10991468412617778,16.59896837732564,^CNXPHARMA,-3.9836126166102956,1.0,1.0,0.9331822496537725,21.428571428571427,0.46827409864986225,1.0,153.59334064839663,95.71243190295121,57.880908745445424,1574.9680517206136,1432.582914753185,1.0,EMCURE,Emcure Pharmaceuticals Ltd.,Healthcare,EMCURE.NS,15.772960321617902,20.218551362676564,25.100978204426482,0.3073194274299641,ok,20.716510903426794,5.592105263157892,15.124405640268902,4.484101934524111,4.494435742579368,-0.010333808055256632,ok,1.720686580158356,,,,,,missing,True,55.69213499923363,18.24,93.4,100.0,75.4,65.67564049977008,Watch,10.0,7.5,0.0,0.0,10.0,10.0,1.8239999999999998,5.0,10.0,54.324,Category C: Watchlist,,,,🟢,,🟢,14.540849864373136,75.4,0,,0.0,0.0,,10,🟢,6.0,0,,0.0,0.0,,,86.2,,4.9399999999999995,0.0,,,,,,,,,31-MAR-2026,ok,,,,,5.0,,NSE500
